Name,Version,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
JSONDropPartitionMessage.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,12.0,12.0,7.0,12.0,0.0,0.0,0.0,12.0,119.0,19.0,76.0,36.0,25.0,24.0,30.0,45.0,23.0,22.0,2.0,2.0,2.0,0.32,14.0,14.0,14.0,12.0
JSONDropTableMessage.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,8.0,5.0,8.0,0.0,0.0,0.0,8.0,76.0,15.0,37.0,22.0,15.0,24.0,18.0,28.0,14.0,14.0,2.0,2.0,2.0,0.65,9.0,9.0,9.0,8.0
JSONDropTableMessage.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,5.0,8.0,0.0,0.0,0.0,8.0,86.0,14.0,48.0,23.0,15.0,24.0,18.0,28.0,14.0,14.0,2.0,2.0,2.0,0.5,9.0,9.0,9.0,8.0
JSONInsertMessage.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,7.0,10.0,0.0,0.0,0.0,10.0,110.0,20.0,66.0,35.0,19.0,24.0,28.0,40.0,22.0,18.0,2.0,2.0,2.0,0.36,11.0,11.0,11.0,10.0
JSONInsertMessage.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,10.0,7.0,10.0,0.0,0.0,0.0,10.0,98.0,20.0,54.0,33.0,19.0,24.0,26.0,38.0,20.0,18.0,2.0,2.0,2.0,0.44,11.0,11.0,11.0,10.0
JSONMessageDeserializer.java,3.1.2,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,189.0,19.0,149.0,49.0,59.0,22.0,48.0,77.0,34.0,44.0,2.0,2.0,2.0,0.15,28.0,28.0,28.0,14.0
JSONMessageDeserializer.java,3.1.2,2.0,2.0,2.0,1.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,189.0,19.0,149.0,49.0,59.0,22.0,48.0,77.0,34.0,44.0,2.0,2.0,2.0,0.15,28.0,28.0,28.0,14.0
JSONMessageFactory.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,2.0,4.0,2.0,23.0,19.0,0.0,23.0,2.0,3.0,0.0,18.0,198.0,29.0,147.0,80.0,48.0,22.0,65.0,90.0,64.0,31.0,2.0,2.0,2.0,0.15,24.0,24.0,24.0,23.0
JSONMessageFactory.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,4.0,12.0,3.0,32.0,20.0,0.0,32.0,6.0,1.0,0.0,25.0,302.0,42.0,212.0,115.0,77.0,48.0,101.0,138.0,95.0,60.0,3.0,3.0,3.0,0.23,36.0,36.0,36.0,32.0
JUnitReportParser.java,3.1.2,3.0,3.0,3.0,1.0,15.0,0.0,15.0,0.0,2.0,0.0,0.0,8.0,8.0,7.0,8.0,0.0,2.0,0.0,6.0,135.0,6.0,111.0,30.0,62.0,18.0,52.0,81.0,36.0,50.0,6.0,6.0,8.0,0.16,26.0,26.0,29.0,8.0
JarDelegator.java,3.1.2,3.0,3.0,3.0,1.0,27.0,2.0,23.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,123.0,12.0,82.0,34.0,43.0,29.0,41.0,54.0,21.0,38.0,9.0,9.0,9.0,0.35,11.0,11.0,11.0,3.0
JarJobIDParser.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,38.0,6.0,14.0,9.0,3.0,18.0,7.0,10.0,8.0,2.0,1.0,1.0,1.0,1.29,2.0,2.0,2.0,2.0
JavaAction.java,3.1.2,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,5.0,18.0,11.0,6.0,19.0,14.0,16.0,11.0,6.0,1.0,1.0,1.0,1.06,1.0,1.0,1.0,1.0
JavaBinaryObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,1.0,0.0,0.0,6.0,76.0,12.0,35.0,20.0,7.0,29.0,12.0,20.0,13.0,7.0,2.0,2.0,2.0,0.83,12.0,12.0,12.0,7.0
JavaBooleanObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,53.0,7.0,26.0,15.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.77,8.0,8.0,8.0,5.0
JavaByteObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,52.0,7.0,25.0,14.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.8,6.0,6.0,6.0,5.0
JavaConstantBinaryObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantBooleanObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantByteObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantDateObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,41.0,5.0,19.0,10.0,5.0,17.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,0.89,3.0,3.0,3.0,2.0
JavaConstantDoubleObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantFloatObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantHiveCharObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,40.0,4.0,19.0,10.0,5.0,17.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,0.89,3.0,3.0,3.0,2.0
JavaConstantHiveDecimalObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,40.0,4.0,19.0,10.0,5.0,17.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,0.89,3.0,3.0,3.0,2.0
JavaConstantHiveVarcharObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,40.0,4.0,19.0,10.0,5.0,17.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,0.89,3.0,3.0,3.0,2.0
JavaConstantIntObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantLongObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantShortObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantStringObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,4.0,18.0,9.0,5.0,17.0,8.0,12.0,7.0,5.0,2.0,2.0,2.0,0.94,3.0,3.0,3.0,2.0
JavaConstantTimestampObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,41.0,5.0,19.0,10.0,5.0,17.0,9.0,13.0,8.0,5.0,2.0,2.0,2.0,0.89,3.0,3.0,3.0,2.0
JavaDataModel.java,3.1.2,1.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,4.0,4.0,15.0,68.0,66.0,2.0,70.0,1.0,2.0,0.0,67.0,345.0,54.0,242.0,123.0,78.0,56.0,93.0,150.0,90.0,63.0,3.0,3.0,3.0,0.23,56.0,56.0,57.0,53.0
JavaDataModelTest.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,76.0,12.0,47.0,24.0,16.0,17.0,21.0,30.0,17.0,14.0,2.0,2.0,2.0,0.36,8.0,8.0,8.0,7.0
JavaDateObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,6.0,69.0,11.0,38.0,15.0,13.0,20.0,15.0,25.0,12.0,13.0,2.0,2.0,2.0,0.53,11.0,11.0,11.0,7.0
JavaDoubleObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,53.0,7.0,26.0,15.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.77,6.0,6.0,6.0,5.0
JavaFloatObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,53.0,7.0,26.0,15.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.77,6.0,6.0,6.0,5.0
JavaHiveCharObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,2.0,0.0,8.0,99.0,12.0,68.0,23.0,32.0,19.0,29.0,46.0,22.0,27.0,4.0,4.0,4.0,0.28,16.0,16.0,16.0,12.0
JavaHiveDecimalObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,1.0,0.0,9.0,87.0,16.0,54.0,28.0,15.0,17.0,19.0,32.0,19.0,15.0,5.0,5.0,5.0,0.31,15.0,15.0,15.0,12.0
JavaHiveIntervalDayTimeObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,57.0,9.0,31.0,18.0,6.0,17.0,10.0,17.0,11.0,6.0,2.0,2.0,2.0,0.55,11.0,11.0,11.0,6.0
JavaHiveIntervalYearMonthObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,57.0,9.0,31.0,18.0,6.0,17.0,10.0,17.0,11.0,6.0,2.0,2.0,2.0,0.55,11.0,11.0,11.0,6.0
JavaHiveVarcharObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,2.0,0.0,8.0,103.0,13.0,70.0,26.0,29.0,20.0,27.0,44.0,20.0,25.0,4.0,4.0,4.0,0.29,16.0,16.0,16.0,12.0
JavaIntObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,52.0,7.0,25.0,14.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.8,6.0,6.0,6.0,5.0
JavaLongObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,52.0,7.0,25.0,14.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.8,6.0,6.0,6.0,5.0
JavaShortObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,53.0,7.0,26.0,15.0,5.0,20.0,8.0,14.0,9.0,5.0,2.0,2.0,2.0,0.77,6.0,6.0,6.0,5.0
JavaStringObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,1.0,6.0,63.0,9.0,34.0,19.0,7.0,20.0,10.0,18.0,11.0,7.0,2.0,2.0,2.0,0.59,11.0,11.0,11.0,7.0
JavaTimestampObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,1.0,9.0,87.0,13.0,57.0,22.0,24.0,17.0,25.0,39.0,18.0,22.0,2.0,2.0,2.0,0.3,15.0,15.0,15.0,10.0
JavaUtils.java,3.1.2,2.0,2.0,2.0,1.0,9.0,0.0,7.0,2.0,1.0,9.0,2.0,10.0,1.0,0.0,10.0,0.0,2.0,0.0,8.0,161.0,15.0,101.0,33.0,52.0,45.0,50.0,71.0,32.0,45.0,6.0,6.0,7.0,0.45,21.0,21.0,26.0,10.0
JavaVoidObjectInspector.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,38.0,5.0,13.0,8.0,2.0,20.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,1.54,2.0,2.0,2.0,2.0
JdbcColumn.java,3.1.2,8.0,4.0,8.0,6.0,20.0,0.0,19.0,1.0,1.0,8.0,0.0,16.0,8.0,6.0,16.0,7.0,0.0,0.0,9.0,381.0,23.0,329.0,42.0,262.0,38.0,141.0,212.0,37.0,179.0,22.0,21.0,22.0,0.12,140.0,70.0,142.0,98.0
JdbcColumnAttributes.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,38.0,6.0,15.0,8.0,5.0,17.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,1.13,3.0,3.0,3.0,3.0
JdbcTable.java,3.1.2,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,59.0,10.0,29.0,13.0,9.0,20.0,15.0,22.0,13.0,9.0,1.0,1.0,1.0,0.69,6.0,6.0,6.0,6.0
JdbcUriParseException.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,45.0,8.0,14.0,7.0,4.0,23.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,1.64,3.0,3.0,3.0,3.0
JdbcWithMiniKdcSQLAuthTest.java,3.1.2,1.0,1.0,1.0,1.0,15.0,1.0,12.0,1.0,1.0,2.0,3.0,6.0,4.0,1.0,6.0,0.0,1.0,0.0,5.0,150.0,26.0,97.0,43.0,50.0,27.0,59.0,69.0,39.0,40.0,3.0,3.0,3.0,0.28,9.0,9.0,9.0,6.0
Jetty23Shims.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,56.0,6.0,29.0,15.0,13.0,21.0,18.0,23.0,14.0,13.0,1.0,1.0,1.0,0.72,3.0,3.0,3.0,3.0
JettyShims.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,44.0,7.0,11.0,9.0,0.0,26.0,7.0,9.0,9.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0
Job.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,32.0,6.0,7.0,6.0,0.0,19.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0
JobContext.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,67.0,11.0,18.0,17.0,0.0,38.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0
JobContextImpl.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,8.0,8.0,5.0,8.0,2.0,0.0,0.0,6.0,84.0,16.0,52.0,29.0,14.0,16.0,28.0,37.0,23.0,14.0,1.0,1.0,1.0,0.31,8.0,8.0,8.0,8.0
JobDebugger.java,3.1.2,2.0,2.0,3.0,1.0,13.0,0.0,11.0,1.0,3.0,1.0,0.0,18.0,17.0,13.0,18.0,0.0,3.0,0.0,15.0,332.0,40.0,249.0,83.0,144.0,45.0,132.0,194.0,89.0,127.0,16.0,16.0,17.0,0.18,51.0,51.0,54.0,26.0
JobHandle.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,14.0,6.0,14.0,12.0,0.0,0.0,2.0,107.0,21.0,31.0,28.0,0.0,55.0,19.0,21.0,21.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0
JobHandleImpl.java,3.1.2,1.0,1.0,1.0,1.0,9.0,0.0,7.0,1.0,1.0,0.0,0.0,19.0,19.0,8.0,19.0,5.0,1.0,1.0,12.0,237.0,28.0,163.0,53.0,74.0,46.0,69.0,109.0,43.0,66.0,8.0,5.0,8.0,0.28,35.0,30.0,36.0,19.0
JobIDParser.java,3.1.2,2.0,2.0,2.0,1.0,9.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,3.0,2.0,0.0,0.0,90.0,8.0,54.0,29.0,24.0,28.0,34.0,43.0,29.0,21.0,3.0,3.0,3.0,0.52,8.0,8.0,8.0,4.0
JobItemBean.java,3.1.2,1.0,1.0,1.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,38.0,3.0,11.0,6.0,2.0,24.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,2.18,2.0,2.0,2.0,2.0
JobMetricsListener.java,3.1.2,2.0,2.0,2.0,1.0,12.0,0.0,12.0,0.0,1.0,0.0,1.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,94.0,11.0,66.0,35.0,36.0,17.0,43.0,54.0,34.0,34.0,4.0,4.0,4.0,0.26,10.0,10.0,10.0,4.0
JobProgressUpdate.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,6.0,4.0,1.0,1.0,0.0,2.0,55.0,8.0,30.0,15.0,10.0,17.0,18.0,23.0,14.0,9.0,1.0,1.0,1.0,0.57,4.0,4.0,4.0,4.0
JobState.java,3.1.2,1.0,1.0,1.0,1.0,8.0,0.0,5.0,2.0,1.0,3.0,2.0,31.0,28.0,3.0,31.0,0.0,0.0,0.0,31.0,341.0,40.0,200.0,78.0,87.0,101.0,73.0,119.0,56.0,70.0,4.0,4.0,4.0,0.51,44.0,44.0,44.0,33.0
JobStateTracker.java,3.1.2,2.0,2.0,2.0,1.0,11.0,0.0,8.0,2.0,1.0,1.0,1.0,7.0,6.0,4.0,7.0,0.0,0.0,0.0,7.0,149.0,13.0,77.0,27.0,38.0,59.0,34.0,50.0,26.0,26.0,4.0,4.0,4.0,0.77,15.0,15.0,15.0,7.0
JobSubmissionConstants.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,2.0,34.0,31.0,24.0,40.0,25.0,28.0,28.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0
JobTrackerURLResolver.java,3.1.2,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,55.0,8.0,25.0,18.0,10.0,23.0,14.0,18.0,15.0,9.0,2.0,2.0,2.0,0.92,3.0,3.0,3.0,2.0
JoinCond.java,3.1.2,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,85.0,13.0,42.0,17.0,13.0,30.0,18.0,30.0,17.0,13.0,1.0,1.0,1.0,0.71,11.0,11.0,11.0,11.0
JoinCondDesc.java,3.1.2,2.0,1.0,2.0,1.0,10.0,0.0,9.0,0.0,1.0,0.0,2.0,14.0,14.0,4.0,14.0,0.0,0.0,0.0,14.0,203.0,23.0,151.0,35.0,100.0,29.0,83.0,104.0,32.0,75.0,8.0,3.0,8.0,0.19,35.0,20.0,38.0,16.0
JoinCondTypeCheckProcFactory.java,3.1.2,2.0,2.0,3.0,1.0,14.0,1.0,11.0,1.0,3.0,4.0,0.0,9.0,5.0,0.0,9.0,0.0,3.0,2.0,4.0,206.0,28.0,128.0,59.0,59.0,50.0,61.0,92.0,50.0,48.0,6.0,6.0,7.0,0.39,26.0,26.0,27.0,13.0
JoinDesc.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,7.0,70.0,70.0,28.0,70.0,0.0,1.0,1.0,68.0,685.0,104.0,479.0,157.0,244.0,103.0,255.0,372.0,154.0,234.0,9.0,9.0,9.0,0.22,115.0,115.0,117.0,82.0
JoinOperator.java,3.1.2,2.0,2.0,3.0,1.0,15.0,0.0,11.0,3.0,2.0,0.0,1.0,12.0,14.0,3.0,14.0,0.0,2.0,2.0,10.0,285.0,28.0,186.0,63.0,103.0,71.0,91.0,131.0,53.0,92.0,10.0,10.0,14.0,0.38,37.0,37.0,44.0,21.0
JoinReorder.java,3.1.2,4.0,4.0,4.0,2.0,27.0,3.0,15.0,9.0,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,4.0,0.0,1.0,187.0,25.0,92.0,36.0,50.0,70.0,45.0,70.0,36.0,44.0,9.0,9.0,9.0,0.76,20.0,20.0,20.0,10.0
JoinType.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,2.0,27.0,2.0,4.0,4.0,0.0,21.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0
JoinTypeCheckCtx.java,3.1.2,1.0,1.0,1.0,1.0,5.0,0.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,73.0,8.0,25.0,14.0,7.0,40.0,14.0,18.0,13.0,5.0,1.0,1.0,3.0,1.6,3.0,3.0,5.0,3.0
JoinUtil.java,3.1.2,2.0,2.0,3.0,1.0,18.0,1.0,14.0,3.0,2.0,17.0,3.0,17.0,2.0,3.0,19.0,0.0,2.0,4.0,13.0,453.0,48.0,316.0,132.0,184.0,94.0,177.0,235.0,116.0,154.0,6.0,6.0,7.0,0.3,54.0,54.0,60.0,33.0
JsonBuilder.java,3.1.2,1.0,1.0,1.0,1.0,7.0,0.0,5.0,2.0,1.0,6.0,1.0,15.0,9.0,1.0,15.0,0.0,1.0,0.0,14.0,194.0,21.0,103.0,42.0,47.0,72.0,48.0,69.0,34.0,40.0,4.0,4.0,4.0,0.7,20.0,20.0,21.0,15.0
JsonFileDump.java,3.1.2,8.0,8.0,9.0,2.0,49.0,1.0,47.0,0.0,1.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0,6.0,0.0,1.0,411.0,24.0,364.0,87.0,258.0,25.0,245.0,316.0,94.0,247.0,27.0,27.0,28.0,0.07,62.0,62.0,66.0,14.0
JsonMetaDataFormatter.java,3.1.2,3.0,3.0,3.0,1.0,19.0,0.0,17.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,17.0,0.0,9.0,0.0,8.0,406.0,33.0,319.0,107.0,180.0,54.0,132.0,201.0,84.0,137.0,15.0,15.0,16.0,0.17,62.0,62.0,66.0,23.0
JsonParser.java,3.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,4.0,6.0,5.0,0.0,21.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
